ComplaintID,CustomerID,ComplaintDate,Channel,ComplaintText,Category,ResolutionTime,Resolved,SatisfactionScore
3416,130,2025-03-14,Email,No response to my email.,Customer Support,66,No,3
3417,154,2024-01-17,Social Media,Couldn't get through to customer support.,Customer Support,64,Yes,3
3418,25,2025-04-15,Chat,Long waiting time for assistance.,Customer Support,65,Yes,2
3419,178,2024-08-12,Chat,Website is not user-friendly.,Payment,49,Yes,2
3420,86,2024-09-08,Social Media,Refund has not been processed.,Payment,17,Yes,1
3421,167,2023-06-18,Social Media,Tracking number doesn't work.,Delivery Delay,24,Yes,2
3422,86,2023-08-05,Email,I was overcharged.,Customer Support,62,No,2
3423,75,2024-01-13,Social Media,No response to my email.,Customer Support,67,Yes,1
3424,11,2023-04-29,Email,Refund has not been processed.,Payment,9,No,2
3425,191,2023-07-09,Chat,Long waiting time for assistance.,Customer Support,55,Yes,3
3426,68,2025-02-05,Social Media,I was overcharged.,Other,54,Yes,3
3427,97,2024-01-05,Chat,I was overcharged.,Delivery Delay,61,Yes,2
3428,146,2025-02-16,Social Media,The support agent was rude.,Customer Support,95,Yes,2
3429,108,2023-05-29,Chat,No response to my email.,Customer Support,95,Yes,1
3430,122,2024-11-06,Social Media,Payment did not go through.,Payment,9,Yes,2
3431,156,2024-10-13,Social Media,The support agent was rude.,Customer Support,68,Yes,2
3432,42,2025-05-08,Social Media,The product quality is poor.,Product Quality,20,Yes,1
3433,60,2024-05-02,Email,Tracking number doesn't work.,Delivery Delay,71,No,3
3434,150,2025-02-08,Chat,Tracking number doesn't work.,Delivery Delay,11,Yes,2
3435,168,2024-01-09,Social Media,Package arrived damaged.,Delivery Delay,58,Yes,1
3436,62,2025-02-19,Social Media,My order hasn't arrived on time.,Delivery Delay,4,No,1
3437,131,2024-11-23,Chat,Payment did not go through.,Payment,15,Yes,1
3438,71,2023-06-09,Chat,My order hasn't arrived on time.,Delivery Delay,54,Yes,2
3439,191,2023-12-17,Social Media,Website is not user-friendly.,Other,16,Yes,2
3440,121,2025-06-30,Chat,Package arrived damaged.,Delivery Delay,35,Yes,2
3441,20,2023-10-15,Chat,Received the wrong item.,Delivery Delay,4,No,1
3442,199,2023-10-15,Social Media,Repeated issues with the same problem.,Customer Support,34,No,2
3443,71,2025-06-10,Email,Received the wrong item.,Delivery Delay,41,Yes,3
3444,154,2023-08-14,Social Media,Refund has not been processed.,Payment,19,Yes,1
3445,169,2024-06-06,Chat,Received the wrong item.,Delivery Delay,61,No,1
3446,131,2024-06-05,Chat,Tracking number doesn't work.,Delivery Delay,4,Yes,1
3447,171,2025-02-21,Social Media,The support agent was rude.,Customer Support,80,No,2
3448,145,2023-09-30,Chat,Payment did not go through.,Payment,12,Yes,2
3449,84,2025-07-24,Chat,Package arrived damaged.,Delivery Delay,46,Yes,2
3450,98,2024-02-06,Social Media,Refund has not been processed.,Payment,19,Yes,1
3451,181,2023-07-02,Phone,Refund has not been processed.,Payment,15,No,3
3452,180,2024-10-26,Chat,Payment did not go through.,Payment,8,Yes,1
3453,161,2024-05-02,Chat,Tracking number doesn't work.,Delivery Delay,57,Yes,2
3454,60,2025-04-06,Chat,Repeated issues with the same problem.,Other,42,No,2
3455,68,2025-04-25,Email,Website is not user-friendly.,Product Quality,30,Yes,3
3456,184,2023-05-04,Social Media,I was overcharged.,Delivery Delay,31,Yes,2
3457,105,2024-09-17,Chat,Website is not user-friendly.,Other,14,Yes,2
3458,192,2025-02-28,Social Media,Long waiting time for assistance.,Customer Support,72,Yes,1
3459,136,2024-02-18,Social Media,Refund has not been processed.,Payment,13,Yes,2
3460,197,2024-12-25,Social Media,Website is not user-friendly.,Other,35,Yes,1
3461,161,2023-06-21,Social Media,I was overcharged.,Other,12,Yes,3
3462,153,2023-10-15,Chat,Tracking number doesn't work.,Delivery Delay,51,Yes,3
3463,199,2024-03-10,Social Media,The product quality is poor.,Product Quality,42,Yes,3
3464,111,2024-11-16,Email,The product quality is poor.,Product Quality,18,No,2
3465,135,2023-04-23,Chat,My order hasn't arrived on time.,Delivery Delay,26,No,3
3466,59,2025-06-06,Chat,I want to return my order but the process is difficult.,Returns,38,Yes,2
3467,33,2025-07-05,Social Media,Long waiting time for assistance.,Customer Support,62,Yes,3
3468,41,2023-05-02,Social Media,Couldn't get through to customer support.,Customer Support,63,Yes,2
3469,161,2024-06-27,Social Media,Received the wrong item.,Delivery Delay,23,Yes,2
3470,29,2023-08-10,Chat,Website is not user-friendly.,Other,27,Yes,2
3471,167,2024-09-22,Chat,The product quality is poor.,Product Quality,6,Yes,3
3472,185,2023-02-08,Social Media,Long waiting time for assistance.,Customer Support,80,Yes,2
3473,105,2024-05-11,Social Media,The support agent was rude.,Customer Support,84,Yes,2
3474,101,2025-02-18,Chat,Payment did not go through.,Payment,19,Yes,2
3475,64,2023-08-21,Social Media,Package arrived damaged.,Delivery Delay,67,Yes,2
3476,86,2025-07-31,Chat,I was overcharged.,Other,53,Yes,3
3477,66,2024-06-13,Social Media,I want to return my order but the process is difficult.,Returns,44,Yes,3
3478,114,2023-05-29,Chat,My order hasn't arrived on time.,Delivery Delay,57,Yes,1
3479,122,2024-02-01,Social Media,Couldn't get through to customer support.,Customer Support,67,Yes,2
3480,9,2024-10-22,Social Media,The product quality is poor.,Product Quality,43,Yes,3
3481,29,2024-09-29,Chat,My order hasn't arrived on time.,Delivery Delay,25,Yes,2
3482,97,2025-06-22,Chat,No response to my email.,Customer Support,95,Yes,2
3483,74,2023-10-29,Social Media,Long waiting time for assistance.,Customer Support,56,No,3
3484,124,2023-12-26,Chat,I want to return my order but the process is difficult.,Returns,32,Yes,3
3485,156,2023-08-26,Chat,Payment did not go through.,Payment,20,Yes,3
3486,110,2024-10-08,Chat,Received the wrong item.,Delivery Delay,10,Yes,3
3487,53,2024-10-24,Social Media,Long waiting time for assistance.,Customer Support,82,Yes,2
3488,174,2023-08-24,Chat,Package arrived damaged.,Delivery Delay,19,No,1
3489,167,2025-01-05,Chat,The product quality is poor.,Product Quality,11,Yes,1
3490,76,2023-07-22,Chat,Repeated issues with the same problem.,Other,17,Yes,3
3491,58,2023-09-13,Chat,Package arrived damaged.,Delivery Delay,63,Yes,2
3492,182,2024-08-20,Social Media,Long waiting time for assistance.,Customer Support,54,Yes,2
3493,134,2024-10-23,Phone,Payment did not go through.,Payment,23,No,2
3494,45,2023-08-23,Social Media,Couldn't get through to customer support.,Customer Support,64,Yes,3
3495,168,2023-12-11,Chat,Website is not user-friendly.,Other,6,Yes,1
3496,151,2024-06-17,Chat,I want to return my order but the process is difficult.,Returns,27,Yes,3
3497,117,2025-05-09,Social Media,Couldn't get through to customer support.,Customer Support,51,Yes,1
3498,122,2025-03-07,Email,Received the wrong item.,Delivery Delay,23,Yes,1
3499,170,2025-02-19,Social Media,Payment did not go through.,Payment,4,Yes,3
3500,166,2024-04-10,Social Media,Tracking number doesn't work.,Delivery Delay,62,Yes,2
3501,144,2025-02-08,Chat,Received the wrong item.,Delivery Delay,59,Yes,2
3502,74,2024-06-24,Chat,No response to my email.,Customer Support,80,Yes,1
3503,175,2023-08-01,Social Media,I was overcharged.,Payment,14,Yes,2
3504,149,2024-04-07,Social Media,Refund has not been processed.,Payment,9,No,2
3505,74,2024-03-11,Social Media,The product quality is poor.,Product Quality,26,No,3
3506,149,2023-10-10,Social Media,Website is not user-friendly.,Customer Support,68,Yes,3
3507,25,2024-07-15,Chat,Repeated issues with the same problem.,Other,43,Yes,1
3508,124,2024-08-29,Chat,I want to return my order but the process is difficult.,Returns,41,No,3
3509,61,2024-04-07,Email,The support agent was rude.,Customer Support,89,Yes,1
3510,98,2024-02-11,Chat,Repeated issues with the same problem.,Other,7,Yes,3
3511,54,2023-03-29,Social Media,Payment did not go through.,Payment,17,Yes,2
3512,60,2023-02-13,Chat,Package arrived damaged.,Delivery Delay,56,Yes,2
3513,170,2024-04-05,Email,No response to my email.,Customer Support,84,No,2
3514,189,2023-10-05,Social Media,Tracking number doesn't work.,Delivery Delay,71,No,1
3515,32,2024-11-13,Chat,The support agent was rude.,Customer Support,56,No,2
3516,53,2024-02-25,Chat,I was overcharged.,Other,19,Yes,2
3517,172,2024-12-01,Email,I was overcharged.,Payment,11,Yes,1
3518,139,2023-12-19,Chat,Repeated issues with the same problem.,Payment,39,Yes,3
3519,118,2024-11-26,Chat,No response to my email.,Customer Support,95,No,2
3520,47,2024-05-29,Social Media,The product quality is poor.,Product Quality,35,Yes,2
3521,90,2024-12-03,Social Media,The product quality is poor.,Product Quality,34,No,1
3522,60,2024-09-21,Chat,I want to return my order but the process is difficult.,Returns,50,No,1
3523,36,2023-01-19,Chat,Repeated issues with the same problem.,Customer Support,19,Yes,3
3524,188,2023-01-23,Social Media,Tracking number doesn't work.,Delivery Delay,26,Yes,1
3525,161,2024-02-17,Chat,The product quality is poor.,Product Quality,39,Yes,1
3526,42,2023-01-30,Chat,The support agent was rude.,Customer Support,65,Yes,2
3527,13,2025-03-17,Social Media,Tracking number doesn't work.,Delivery Delay,24,No,1
3528,142,2023-04-18,Social Media,I was overcharged.,Other,26,Yes,1
3529,186,2024-01-02,Chat,No response to my email.,Customer Support,67,No,1
3530,115,2023-10-08,Chat,Package arrived damaged.,Delivery Delay,21,Yes,3
3531,101,2023-05-08,Social Media,The support agent was rude.,Customer Support,89,Yes,2
3532,122,2023-08-17,Chat,Received the wrong item.,Delivery Delay,32,Yes,2
3533,168,2023-04-21,Chat,No response to my email.,Customer Support,63,Yes,2
3534,65,2023-05-16,Chat,Couldn't get through to customer support.,Customer Support,68,Yes,2
3535,133,2023-12-28,Chat,Tracking number doesn't work.,Delivery Delay,4,No,2
3536,158,2023-07-05,Social Media,I was overcharged.,Returns,4,Yes,2
3537,117,2024-10-17,Email,My order hasn't arrived on time.,Delivery Delay,46,Yes,2
3538,173,2024-08-06,Social Media,Couldn't get through to customer support.,Customer Support,79,Yes,3
3539,101,2023-05-09,Social Media,No response to my email.,Customer Support,94,Yes,3
3540,186,2025-05-25,Chat,I was overcharged.,Other,41,Yes,1
3541,39,2023-09-18,Chat,I was overcharged.,Other,30,Yes,1
3542,140,2024-05-29,Social Media,Repeated issues with the same problem.,Other,27,Yes,3
3543,162,2024-03-24,Social Media,I was overcharged.,Other,50,Yes,3
3544,109,2025-06-18,Social Media,Couldn't get through to customer support.,Customer Support,78,Yes,2
3545,14,2023-04-14,Social Media,Tracking number doesn't work.,Delivery Delay,59,No,1
3546,166,2024-04-27,Chat,Website is not user-friendly.,Product Quality,8,Yes,2
3547,144,2023-08-12,Social Media,Long waiting time for assistance.,Customer Support,74,Yes,3
3548,106,2025-04-11,Social Media,The product quality is poor.,Product Quality,41,Yes,3
3549,189,2025-05-23,Email,Long waiting time for assistance.,Customer Support,68,Yes,2
3550,187,2025-05-15,Phone,Received the wrong item.,Delivery Delay,55,Yes,3
3551,75,2024-05-05,Chat,Website is not user-friendly.,Product Quality,16,No,3
3552,79,2024-04-17,Chat,Website is not user-friendly.,Other,69,Yes,2
3553,112,2023-01-10,Social Media,My order hasn't arrived on time.,Delivery Delay,6,Yes,1
3554,67,2024-02-09,Social Media,Payment did not go through.,Payment,12,Yes,1
3555,139,2025-06-14,Chat,Tracking number doesn't work.,Delivery Delay,67,Yes,1
3556,11,2023-10-29,Social Media,The support agent was rude.,Customer Support,57,Yes,3
3557,16,2023-08-19,Chat,The product quality is poor.,Product Quality,38,Yes,2
3558,166,2024-12-31,Social Media,Repeated issues with the same problem.,Other,39,Yes,3
3559,158,2025-07-11,Social Media,Website is not user-friendly.,Product Quality,46,Yes,2
3560,169,2023-03-07,Social Media,Received the wrong item.,Delivery Delay,54,Yes,1
3561,1,2025-07-25,Chat,Payment did not go through.,Payment,4,Yes,2
3562,124,2023-04-22,Phone,My order hasn't arrived on time.,Delivery Delay,15,Yes,2
3563,38,2023-01-13,Chat,I was overcharged.,Customer Support,9,Yes,2
3564,114,2024-01-28,Chat,Refund has not been processed.,Payment,21,Yes,2
3565,98,2024-05-14,Social Media,The product quality is poor.,Product Quality,7,Yes,2
3566,60,2025-07-20,Chat,Refund has not been processed.,Payment,19,Yes,3
3567,19,2024-08-20,Chat,Couldn't get through to customer support.,Customer Support,93,Yes,2
3568,124,2023-08-22,Social Media,Website is not user-friendly.,Delivery Delay,55,Yes,3
3569,187,2024-08-24,Chat,I want to return my order but the process is difficult.,Returns,51,Yes,3
3570,100,2023-11-10,Chat,The product quality is poor.,Product Quality,45,Yes,3
3571,68,2024-07-19,Social Media,Long waiting time for assistance.,Customer Support,52,Yes,3
3572,138,2023-01-12,Phone,The support agent was rude.,Customer Support,53,Yes,2
3573,17,2023-07-28,Chat,Payment did not go through.,Payment,22,Yes,1
3574,80,2023-01-14,Social Media,Received the wrong item.,Delivery Delay,10,Yes,1
3575,85,2024-09-24,Social Media,The product quality is poor.,Product Quality,46,Yes,2
3576,92,2024-02-22,Social Media,The support agent was rude.,Customer Support,63,Yes,1
3577,200,2024-03-12,Social Media,Long waiting time for assistance.,Customer Support,92,Yes,3
3578,29,2024-01-12,Social Media,Tracking number doesn't work.,Delivery Delay,13,No,3
3579,134,2023-01-20,Chat,Refund has not been processed.,Payment,17,Yes,3
3580,194,2024-08-09,Chat,Tracking number doesn't work.,Delivery Delay,20,No,1
3581,119,2025-06-30,Social Media,Payment did not go through.,Payment,5,Yes,2
3582,122,2025-01-24,Social Media,Package arrived damaged.,Delivery Delay,47,Yes,2
3583,111,2025-01-04,Chat,My order hasn't arrived on time.,Delivery Delay,38,Yes,3
3584,191,2023-03-11,Chat,Website is not user-friendly.,Other,48,Yes,1
3585,159,2025-04-03,Social Media,The product quality is poor.,Product Quality,18,No,2
3586,153,2023-07-30,Chat,Package arrived damaged.,Delivery Delay,7,Yes,2
3587,87,2023-04-11,Social Media,I want to return my order but the process is difficult.,Returns,60,Yes,1
3588,149,2024-11-28,Chat,Refund has not been processed.,Payment,2,Yes,3
3589,16,2023-05-12,Social Media,Long waiting time for assistance.,Customer Support,82,Yes,2
3590,132,2024-09-14,Social Media,Refund has not been processed.,Payment,22,Yes,1
3591,107,2024-01-16,Social Media,The product quality is poor.,Product Quality,13,No,3
3592,174,2023-05-12,Chat,Long waiting time for assistance.,Customer Support,94,Yes,1
3593,8,2023-01-20,Chat,Couldn't get through to customer support.,Customer Support,80,Yes,1
3594,134,2025-06-24,Social Media,Tracking number doesn't work.,Delivery Delay,8,Yes,1
3595,125,2024-06-19,Email,Refund has not been processed.,Payment,5,No,1
3596,128,2023-08-15,Chat,The support agent was rude.,Customer Support,66,Yes,3
3597,53,2023-06-03,Phone,Received the wrong item.,Delivery Delay,54,No,1
3598,119,2025-03-15,Phone,Website is not user-friendly.,Other,43,Yes,1
3599,192,2025-01-11,Chat,Refund has not been processed.,Payment,11,Yes,3
3600,91,2024-04-13,Chat,I was overcharged.,Other,67,Yes,1
3601,179,2025-04-01,Chat,The support agent was rude.,Customer Support,87,Yes,3
3602,63,2025-05-20,Social Media,Payment did not go through.,Payment,15,Yes,2
3603,134,2024-02-09,Social Media,Payment did not go through.,Payment,2,Yes,3
3604,190,2023-07-21,Chat,Website is not user-friendly.,Other,50,No,3
3605,107,2023-02-07,Chat,Couldn't get through to customer support.,Customer Support,52,Yes,1
3606,161,2025-07-30,Chat,Repeated issues with the same problem.,Payment,50,No,1
3607,2,2025-02-10,Social Media,Repeated issues with the same problem.,Payment,42,Yes,2
3608,169,2023-07-07,Chat,I want to return my order but the process is difficult.,Returns,36,Yes,3
3609,16,2023-02-26,Chat,Website is not user-friendly.,Other,52,Yes,2
3610,102,2025-07-29,Chat,My order hasn't arrived on time.,Delivery Delay,35,Yes,1
3611,119,2023-01-20,Chat,Couldn't get through to customer support.,Customer Support,95,No,2
3612,59,2023-09-30,Phone,Refund has not been processed.,Payment,9,No,1
3613,9,2023-04-29,Social Media,Repeated issues with the same problem.,Delivery Delay,12,Yes,3
3614,197,2024-08-05,Chat,Long waiting time for assistance.,Customer Support,69,No,1
3615,117,2024-05-30,Social Media,Website is not user-friendly.,Returns,30,No,1
3616,10,2023-08-09,Social Media,Long waiting time for assistance.,Customer Support,49,No,1
3617,94,2024-06-09,Chat,Package arrived damaged.,Delivery Delay,4,Yes,3
3618,7,2024-05-29,Social Media,I was overcharged.,Other,33,No,1
3619,93,2024-12-28,Email,Repeated issues with the same problem.,Customer Support,57,Yes,2
3620,194,2025-01-10,Email,No response to my email.,Customer Support,94,Yes,2
3621,148,2023-12-02,Chat,I was overcharged.,Other,11,Yes,2
3622,123,2024-11-28,Chat,Tracking number doesn't work.,Delivery Delay,25,Yes,3
3623,63,2023-02-24,Chat,Payment did not go through.,Payment,15,Yes,3
3624,4,2024-05-14,Chat,No response to my email.,Customer Support,72,Yes,1
3625,28,2025-06-18,Email,The support agent was rude.,Customer Support,94,Yes,2
3626,72,2025-06-06,Chat,I was overcharged.,Other,20,Yes,3
3627,163,2025-02-04,Chat,Website is not user-friendly.,Delivery Delay,62,Yes,1
3628,130,2024-06-19,Email,Tracking number doesn't work.,Delivery Delay,6,Yes,2
3629,169,2023-06-11,Social Media,Couldn't get through to customer support.,Customer Support,54,Yes,2
